Year,Gender,Place,Name,Team,Finish Time
2004,M,64,Kyle Cowden,Teter Men,02:36.20
2004,M,65,James Pechie,Willkie,02:36.22
2004,M,66,Joe Downey,Phi Delta Theta,02:36.49
2004,M,67,Matt Kubal,Briscoe,02:36.59
2004,M,68,Kyle Christie,Sigma Pi,02:36.73
2004,M,69,Ryan McCall,Sincere,02:36.95
2004,M,70,Rob Westfall,Phi Gamma Delta,02:36.98
2004,M,71,Nick Szymanski,Acacia,02:37.75
2004,M,72,Jim Howland,Phi Delta Theta,02:37.99
2004,M,73,Danny Gantzer,Sigma Pi,02:38.00
2004,M,74,John Fisher,Foster International,02:38.03
2004,M,75,Kenneth Burgess,Team Major Taylor,02:38.10
2004,M,76,Luke Hayward,ACR,02:38.14
2004,M,77,Matthew Ryan,Sigma Nu,02:38.23
2004,M,78,John Pryor,Teter Men,02:38.34
2004,M,79,Nick Haskamp,Sigma Pi,02:38.55
2004,M,80,Jeremy Hess,Alpha Tau Omega,02:38.72
2004,M,81,Eric Grauge,Sigma Nu,02:38.78
2004,M,82,Peter Schlifke,Wright Cycling,02:39.16
2004,M,83,Bryan Morton,Sigma Chi,02:39.18
2004,M,84,Kelly Cantwell,Delta Sigma Pi,02:39.19
2004,M,85,Jason Purdy,Delta Upsilon,02:39.42
2004,M,86,Kyle Shoemaker,Phi Kappa Psi,02:39.45
2004,M,87,Chris Phillips,Chi Phi,02:39.52
2004,M,88,Yahya Redman,Teter Men,02:39.53
2004,M,89,Eric Butterbaugh,Sincere,02:39.64
2004,M,90,Ryan Schulz,ACR,02:40.03
2004,M,91,Nick Rossaro,Kimball,02:40.56
2004,M,92,Nick DeVreese,Achtung,02:40.64
2004,M,93,Chad Limones,Sigma Pi,02:40.69
2004,M,94,Leo Jansen,Delta Tau Delta,02:40.90
2004,M,95,Justin Peterson,Forest,02:41.01
2004,M,96,Adam Brand,ZBT,02:41.53
2004,M,97,Brian Sullivan,Kimball,02:41.56
2004,M,98,Andy Higgins,Army ROTC,02:41.64
2004,M,99,Mark Wilson,Delta Tau Delta,02:41.77
2004,M,100,David Leener,Team Major Taylor,02:41.94
2004,M,101,Michael Kushnick,Sigma Alpha Mu,02:42.75
2004,M,102,Brian Larderman,Alpha Tau Omega,02:42.83
2004,M,103,Kenny Sinals,Evans Scholars,02:43.49
2004,M,104,Ausit Crum,Phi Kappa Sigma,02:44.11
2004,M,105,Nathan Hagen,Army ROTC,02:44.15
2004,M,106,John Frank,Army ROTC,02:44.47
2004,M,107,Noah Gambill,Willkie,02:45.03
2004,M,108,Philip Aylesworth,Willkie,02:45.17
2004,M,109,Ryan Brennan,Army ROTC,02:45.24
2004,M,110,Joseph Reitan,Willkie,02:46.10
2004,M,111,Brian Hardman,Delta Tau Delta,02:46.84
2004,M,112,David Madsen,Sincere,02:46.88
2004,M,113,Ben Cherry,ZBT,02:46.98
2004,M,114,Aaron Ingram,Delta Sigma Pi,02:48.06
2004,M,115,Mark Gromski,Evans Scholars,02:48.38
2004,M,116,Zachary Doboze,Foster International,02:48.45
2004,M,117,Doug Berger,ZBT,02:48.52
2004,M,118,Matt Carrico,Kimball,02:48.79
2004,M,119,Raj Joseph,Wright Cycling,02:48.88
2004,M,120,Rob Tugurian,Army ROTC,02:49.07
2004,M,121,Raef Chenery,Phi Kappa Psi,02:49.32
2004,M,122,Moshe Seigel,Sigma Alpha Mu,02:49.60
2004,M,123,Matt Brodsky,ZBT,02:51.17
2004,M,124,Will Hurrley,Sigma Nu,02:51.52
2004,M,125,Josh Lang,Alta Ashton,02:52.52
2004,M,126,Neil Soloman,Sigma Alpha Mu,02:53.97
2004,M,127,Colin Stahl,Foster International,02:54.70
2004,M,128,Robert Devitt,Army ROTC,02:56.97
2004,M,129,Scott Bryson,Forest,02:59.88
2004,M,130,Ryan Dill,Evans Scholars,03:00.41
2004,F,1,Bri Kovac,Teter,02:35.31
2004,F,2,Jessica Lindemann,Teter,02:38.20
2004,F,3,Jessica Sapp,Kappa Kappa Gamma,02:38.54
2004,F,4,Corey Bitzer,Alpah Gamma Delta,02:41.77
2004,F,5,Liz Milne,Kappa Alpha Theta,02:42.41
2004,F,6,Rene Luzadder,Delta Zeta,02:42.89
2004,F,7,Emily Booma,Delta Gamma,02:43.07
2004,F,8,Kelsey Cooper,Kappa Kappa Gamma,02:44.70
2004,F,9,Meredith Horner,Kappa Kappa Gamma,02:45.49
2004,F,10,Abby Cooper,Bella Veloce,02:45.57
2004,F,11,Vanessa Higgins,Alpha Chi Omega,02:45.78
2004,F,12,Nicole Vincent,Kappa Alpha Theta,02:45.88
2004,F,13,Mia Dragan,Teter,02:46.47
2004,F,14,Rudi Domaine,Roadrunners,02:47.04
2004,F,15,Allison Edwards,Kappa Kappa Gamma,02:47.07
2004,F,16,Katie Thompson,Alpha Phi,02:47.57
2004,F,17,Megan Chobany,Alpha Gamma Delta,02:48.02
2004,F,18,Rae Pera,Gamma Phi Beta,02:48.04
2004,F,19,Lindsey Vannatta,Delta Zeta,02:48.28
2004,F,20,Leigh Frame,Kappa Alpha Theta,02:48.73
2004,F,21,Ann Hackett,Delta Gamma,02:48.75
2004,F,22,Lauren Compton,Gamma Phi Beta,02:48.81
2004,F,23,Allison Lafferty,Roadrunners,02:49.43
2004,F,24,Stephanie Govert,Roadrunners,02:49.79
2004,F,25,Meredith Fitzpatrick,Alpha Omicron Pi,02:49.82
2004,F,26,Katie Douglas,Teter,02:49.85
2004,F,27,Kim Trocio,Alpha Gamma Delta,02:50.05
2004,F,28,Annika Hosni,Phi Mu,02:50.41
2004,F,29,Kate Compango,Gamma Phi Beta,02:50.47
2004,F,30,Kat Shaw,Alpha Chi,02:50.50
2004,F,31,Carlie Lowe,Roadrunners,02:50.58
2004,F,32,Christine Vogel,Delta Gamma,02:50.69
2004,F,33,Katie Brownell,Delta Zeta,02:51.70
2004,F,34,Kaite Beyer,Kappa Alpha Theta,02:51.95
2004,F,35,Julie Morgan,Alpha Xi Delta,02:52.07
2004,F,36,Allison Vorel,Gamma Phi Beta,02:52.16
2004,F,37,Kate Burnett,Alpha Gamma Delta,02:52.35
2004,F,38,Katy Mancini,Phi Mu,02:52.36
2004,F,39,Katy Ligler,Bella Veloce,02:52.47
2004,F,40,Monica Zycinski,Speed,02:52.57
2004,F,41,Leah French,Cycledelics,02:52.72
2004,F,42,Sara Kraft,Speed,02:53.19
2004,F,43,Laura Horvath,Cycledelics,02:53.21
2004,F,44,Melissa David,Alpha Xi Delta,02:53.31
2004,F,45,Lynn Englum,Delta Zeta,02:53.39
2004,F,46,Danae Klatt,Cycledelics,02:53.61
2004,F,47,Sarah Fredrickson,Roadrunners,02:53.68
2004,F,48,Ashley Gettinger,Bella Voloce,02:53.69
2004,F,49,Megan Orr,Alpha Phi,02:54.17
2004,F,50,Andrea Trotta,Delta Zeta,02:54.35
2004,F,51,Jamie Baldwin,Bella Volce,02:54.47
2004,F,52,Jessica Coulter,Roadrunners,02:54.60
2004,F,53,Katy Kopp,Kappa Kappa Gamma,02:54.69
2004,F,54,Celeste Luzadder,Chi Omega,02:54.77
2004,F,55,Joanna Szabluski,Phi Mu,02:54.79
2004,F,56,Amanda Litvan,Phi Mu,02:54.88
2004,F,57,Jen Gaker,Kappa Delta,02:54.94
2004,F,58,Jessica Lukes,Army ROTC,02:55.07
2004,F,59,Shauna Sautare,Alpha Omicron Pi,02:55.20
2004,F,60,Viki Hunziker,Alpha Gamma Delta,02:55.59
2004,F,61,Lauren Claytor,Alpha Phi,02:56.15
2004,F,62,Ellie Moll,Alpha Chi Omega,02:56.21
2004,F,63,Erica Anderson,Delta Delta Delta,02:56.25
2004,F,64,Susie Robie,Athena,02:56.30
2004,F,65,Lindsey Peters,Delta Delta Delta,02:56.74
2004,F,66,Kelsay Flora,Phi Mu,02:57.13
2004,F,67,Maggie Ossola,Alpha Phi,02:57.16
2004,F,68,Lauren Sahly,Chi Omega,02:57.35
2004,F,69,Jenna Meagher,Alpha Phi,02:57.39
2004,F,70,Ashley Doepker,Delta Delta Delta,02:57.69
2004,F,71,Leigh Cohen,Zeta Tau Alpha,02:57.75
2004,F,72,Amy Bartish,Alpha Phi,02:57.79
2004,F,73,Marea McMorris,Collins,02:57.83
2004,F,74,Brittany Porter,Kappa Kappa Gamma,02:57.96
2004,F,75,Jolene Dukow,Alpha Kappa Psi,02:58.19
2004,F,76,Bailey Hammon,Speed,02:58.24
2004,F,77,Patricia Thomas,Cycledelics,02:58.27
2004,F,78,Lauren Ziemba,Kappa Delta,02:58.53
2004,F,79,Jenna Heiley,Bella Volce,02:58.95
2004,F,80,Celeste Dro,Zeta Tau Alpha,03:00.01
2004,F,81,Anna Schwartz,Athena,03:00.08
2004,F,82,Carla Liebrich,Pi Beta Phi,03:00.10
2004,F,83,Deborah Kogut,Gamma Phi Beta,03:00.26
2004,F,84,Alyssa Schlatter,Kappa Delta,03:00.52
2004,F,85,Jessica Growth,Kappa Kappa Gamma,03:00.76
2004,F,86,Erin White,Kappa Delta,03:01.00
2004,F,87,Jamie Thompson,Alpha Chi,03:01.17
2004,F,88,Gretchen Freytag,Delta Zeta,03:01.22
2004,F,89,Kate Kauss,Athena,03:01.86
2004,F,90,Melissa Roth,Kappa Alpha Theta,03:02.45
2004,F,91,Kelli Lipps,Speed,03:02.47
2004,F,92,Cate Scott,Speed,03:02.70
2004,F,93,Liza Horton,Collins,03:02.72
2004,F,94,Jessie Eaton,Collins,03:02.83
2004,F,95,Ali Singer,Athena,03:03.78
2004,F,96,Kathleen Shifley,Delta Gamma,03:03.96
2004,F,97,Marisa Geoghegan,Collins,03:03.97
2004,F,98,Marisa Holman,Alpha Omicron Pi,03:04.74
2004,F,99,Rachel Ellies,Kappa Delta,03:04.99
2004,F,100,Kate Kruse,Kappa Alpha Theta,03:05.21
2004,F,101,Kelsey Duke,Chi Omega,03:05.63
2004,F,102,Melissa Buchtman,Phi Mu,03:06.47
2004,F,103,Jenn Kinzer,Collins,03:06.63
2004,F,104,Brie Willy,Alpha Omicron Pi,03:07.74
2004,F,105,Mary Compton Craig,Zeta Tau Alpha,03:07.81
2004,F,106,Samantha Lofgren,Delta Sigma Pi,03:08.85
2004,F,107,Lindsey Walker,Alpha Delta Pi,03:09.10
2004,F,108,Katye Modrowski,Gamma Phi Beta,03:09.55
2004,F,109,Andrea Hoehne,Pi Beta Phi,03:10.33
2004,F,110,Kristin Thomas,Alpha Phi Omega,03:12.27
2004,F,111,Allison Cooke,Collins,03:12.37
2004,F,112,Stephanie Kushman,Alpha Phi Omega,03:12.44
2004,F,113,Susan Steinberg,Alpha Phi Omega,03:12.88
2004,F,114,Brittney Alle,Chi Omega,03:13.75
2004,F,115,Lindsay Burg,Alpha Xi Delta,03:13.80
2004,F,116,Dana Goon,Alpha Delta Pi,03:15.05
2004,F,117,Allison Tracy,Alpha Kappy Psi,03:15.17
2004,F,118,Elena Zervaki,Alpha Kappa Psi,03:15.21
2004,F,119,Jennifer Keirn,Alpha Delta Pi,03:15.62
2004,F,120,Jessica Reiter,Sigma Delta Tau,03:18.45
2004,F,121,Nicole Rutiglano,Kappa Kappa Gamma,03:18.48
2004,F,122,Leigh Ann Fullerton,Pi Beta Phi,03:19.60
2004,F,123,Lisa Chavez,Alpha Phi Omega,03:20.69
2004,F,124,Courtney Jones,Army ROTC,03:21.10
2004,F,125,Michelle Fleschler,Alpha Phi,03:23.34
2004,F,126,Ivy Greenberger,Sigma Delta Tau,03:26.23
2004,F,127,Steffaine Feuer,Alpha Delta Pi,03:26.88
2004,F,128,Trisha Johnson,Pi Beta Phi,03:33.06
2004,F,129,Valerie Martinko,Alpha Chi Sigma,03:36.25
2003,M,1,John Grant,Gafombi,02:23.38
2003,M,2,Matt Davis,Phi Gamma Delta,02:24.28
2003,M,3,Luke Isenbarger,Corleones,02:24.57
2003,M,4,Matt Ewing,Phi Delta Theta,02:25.61
2003,M,5,Jason Mount,Sigma Pi,02:26.75
2003,M,6,Kevin Vanes,Acacia,02:27.31
2003,M,7,Charlie Crouse,Phi Gamma Delta,02:27.38
2003,M,8,Mark Downing,ACR Cycling,02:27.50
2003,M,9,Tom Meersman,Alpha Tau Omega,02:27.69
2003,M,10,Jason Fowler,Gafombi,02:27.75
2003,M,11,Hans Arnesen,Alpha Tau Omega,02:28.68
2003,M,12,Ryan McCall,Pi Kappa Phi,02:28.78
2003,M,13,Steve Spencer,Phi Gamma Delta,02:28.91
2003,M,14,John Camacho,Sigma Pi,02:29.31
2003,M,15,David Jordan,ACR Cycling,02:29.47
2003,M,16,Chris Irk,Corleones,02:29.66
2003,M,17,Craig Luekens,Dodds,02:29.70
2003,M,18,Mike Stockman,Phi Delta Theta,02:29.94
2003,M,19,Brad Davies,Dodds,02:29.97
2003,M,20,Jeff Haller,Sigma Chi,02:30.28
2003,M,21,Jon Hoffman,Phi Delta Theta,02:30.40
2003,M,22,Chris Bence,Alpha Tau Omega,02:30.55
2003,M,23,Adam Shields,Phi Gamma Delta,02:30.78
2003,M,24,Dan Burns,Corleones,02:30.81
2003,M,25,Simeon Commissiong,Team Major Taylor,02:31.09
2003,M,26,Joey Pumo,Forest,02:31.28
2003,M,27,Tyler Burke,Acacia,02:31.57
2003,M,28,Zach Hoffman,Phi Delta Theta,02:31.59
2003,M,29,Josh Beisel,Sigma Chi,02:31.90
2003,M,30,Nick Pejeau,Cutters,02:32.11
2003,M,31,Drew Moore,Phi Gamma Delta,02:32.28
2003,M,32,Matt Miller,Cinzano,02:32.58
2003,M,33,Eric Butterbaugh,Pi Kappa Phi,02:32.70
2003,M,34,Micheal Rubin,Gafombi,02:33.09
2003,M,35,Brandon Hurey,Gafombi,02:33.17
2003,M,36,Julio German,Team Major Taylor,02:33.17
2003,M,37,Nick Meyer,Pi Kappa Phi,02:33.28
2003,M,38,Alex Harrington,Cutters,02:33.30
2003,M,39,Patrick Gross,Dodds,02:33.40
2003,M,40,Ryan Brown,Acacia,02:33.85
2003,M,41,Clint Seal,Corleones,02:33.88
2003,M,42,Jason Shaw,Kappa Sigma,02:34.00
2003,M,43,Micheal Alderson,Chi Phi,02:34.56
2003,M,44,Chas Pall,Phi Kappa Psi,02:34.56
2003,M,45,Kris Keller,Cinzano,02:34.69
2003,M,46,Jon Kloppenburg,Cinzano,02:34.83
2003,M,47,Jason Smith,Cutters,02:35.08
2003,M,48,Jeff Wright,Sigma Pi,02:35.58
2003,M,49,Eric Stewart,Phi Kappa Psi,02:35.81
2003,M,50,Reggie Hayes,Chi Phi,02:35.95
2003,M,51,Ryan Taylor,Phi Gamma Delta,02:36.50
2003,M,52,Eric Derheimer,ACR Cycling,02:36.64
2003,M,53,Tim Smith,Briscoe,02:36.75
2003,M,54,Brian Semple,Cinzano,02:36.87
2003,M,55,Bryan Morton,Sigma Chi,02:37.24
2003,M,56,Kevin Moore,Dodds,02:37.31
2003,M,57,Ryan Taylor,Sigma Nu,02:37.52
2003,M,58,Robert Allen,Acacia,02:38.00
2003,M,59,Justin Butler,Pi Kappa Phi,02:38.18
2003,M,60,Kenny Burgess,Team Major Taylor,02:38.25
2003,M,61,Jannson Engleman,Forest,02:38.39
2003,M,62,Christian Blaine,Delta Upsilon,02:38.47
2003,M,63,Todd Laderach,Pi Kappa Phi,02:38.59
2003,M,64,Mikael Greenawald,Teter,02:38.64
2003,M,65,Mike Carey,Read,02:38.93
2003,M,66,Sean Imboden,Forest,02:39.19
2003,M,67,Jon Garman,Sigma Chi,02:39.25
2003,M,68,Dave Madsen,Pi Kappa Phi,02:39.27
2003,M,69,Pat Thomas,Kimball,02:39.30
2003,M,70,Christopher Phillips,Chi Phi,02:39.78
2003,M,71,Peter Schlifke,Wright,02:39.91
2003,M,72,Joe Keck,Phi Gamma Delta,02:40.03
2003,M,73,Mark Groner,Fratello,02:40.04
2003,M,74,Peter Corsaro,Lambda Chi Alpha,02:40.18
2003,M,75,Tim Branigin,ACR Cycling,02:40.52
2003,M,76,Chris Beck,Army,02:40.54
2003,M,77,Steve Ballinger,Team Major Taylor,02:40.57
2003,M,78,Christopher Moss,Chi Phi,02:40.68
2003,M,79,Jared Hoff,Briscoe,02:41.56
2003,M,80,Andrew Carter,Kappa Sigma,02:41.71
2003,M,81,Kevin Simonelic,Forest,02:41.75
2003,M,82,Dan Jess,Kimball,02:41.94
2003,M,83,Shawn Harless,Sigma Pi,02:42.27
2003,M,84,Adam Knoll,Acacia,02:42.55
2003,M,85,Tom Lazzara,Gafombi,02:42.58
2003,M,86,Ryan Smith,Delta Upsilon,02:42.84
2003,M,87,Kelly Cantwell,Delta Sigma Pi,02:43.09
2003,M,88,Brian Becknell,Lambda Chi Alpha,02:43.38
2003,M,89,Dan Pechie,Willkie,02:43.50
2003,M,90,Pat Costello,Alpha Sigma Phi,02:43.57
2003,M,91,Adam Schau,Wright,02:43.64
2003,M,92,Evan Selik,Alpha Epsilon Pi,02:43.82
2003,M,93,Blair Motchan,Alpha Tau Omega,02:43.96
2003,M,94,Sam Korenstra,Cinzano,02:44.02
2003,M,95,John Cosgrove,Kimball,02:44.22
2003,M,96,Nathan McAninch,ALTAashton,02:44.29
2003,M,97,Sean Lee,ALTAashton,02:44.29
2003,M,98,Dan Gaz,Phi Kappa Psi,02:44.56
2003,M,99,John Walter,Fratello,02:45.16
2003,M,100,Ryan Bardes,Wilkie,02:45.18
2003,M,101,Greg Conner,Delta Sigma Pi,02:45.44
2003,M,102,Jon Hatton,Sigma Nu,02:45.84
2003,M,103,Josh Thompson,Delta Sigma Pi,02:46.00
2003,M,104,Jeff Veach,Phi Kappa Psi,02:46.40
2003,M,105,Aaron Mullett,Alpha Sigma Phi,02:47.47
2003,M,106,Nick Mullett,Alpha Sigma Phi,02:48.12
2003,M,107,Patrick Mucha,Alpha Tau Omega,02:48.44
2003,M,108,Yahya Radman,Teter,02:48.48
2003,M,109,Rob Trzcinski,Phi Kappa Psi,02:48.67
2003,M,110,Adam Fryska,ALTAashton,02:49.66
2003,M,111,Reto Eigenmann,Lambda Chi Alpha,02:49.85
2003,M,112,Patrick Foley,ACR Cycling,02:50.21
2003,M,113,Kyle Cowden,Teter,02:50.57
2003,M,114,Cody Griner,ALTAashton,02:50.75
2003,M,115,Martin Fischman,Alpha Epsilon Pi,02:50.84
2003,M,116,Dan Holmstrom,Alpha Sigma Phi,02:51.34
2003,M,117,Steve Aksamit,Delta Upsilon,02:51.34
2003,M,118,Robert Wittenberg,Alpha Epsilon Pi,02:51.88
2003,M,119,Aaron Polonsky,Alpha Epsilon Pi,02:52.14
2003,M,120,Nick Kahl,Delta Sigma Pi,02:52.59
2003,M,121,Raj Joseph,Wright,02:52.62
2003,M,122,Jon Pryor,Teter,02:53.13
2003,M,123,Yusuke Izumo,Fratello,02:53.90
2003,M,124,Josh Lang,ALTAashton,02:56.59
2003,M,125,Jeremy Sorokas,Kappa Sigma,02:57.04
2003,M,126,Ryan Brennan,Army,02:58.65
2003,M,127,Jason Gray,Kappa Sigma,02:59.30
2003,M,128,Matt Larrison,Delta Upsilon,03:00.75
2003,F,1,Corey Bitzer,Alpha Gamma Delta,02:44.56
2003,F,2,Annika Hosni,Phi Mu,02:47.00
2003,F,3,Meredith Horner,Kappa Kappa Gamma,02:47.22
2003,F,4,Bri Kovac,Teter,02:47.54
2003,F,5,Nicole Vincent,Kappa Alpha Theta,02:47.56
2003,F,6,Kelsey Cooper,Kappa Kappa Gamma,02:47.81
2003,F,7,Jill Feldman,Alpha Phi,02:48.36
2003,F,8,Jess Sapp,Kappa Kappa Gamma,02:48.65
2003,F,9,Alison Edwards,Kappa Kappa Gamma,02:49.08
2003,F,10,Analisa Dziedziejko,Phi Mu,02:49.10
2003,F,11,Katie Beyer,Kappa Alpha Theta,02:49.15
2003,F,12,Lindsay Vannatta,Delta Zeta,02:49.27
2003,F,13,Meg Haney,Kappa Kappa Gamma,02:49.73
2003,F,14,Renee Luzzader,Delta Zeta,02:49.93
2003,F,15,Liz Milne,Kappa Alpha Theta,02:50.61
2003,F,16,Katie Zeller,Roadrunners,02:51.00
2003,F,17,Sarah Fredrickson,Roadrunners,02:51.08
2003,F,18,Vanessa Higgins,Alpha Chi Omega,02:51.14
2003,F,19,Elizabeth Keck,Alpha Chi Omega,02:51.94
2003,F,20,Katie Mackey,Delta Gamma,02:52.16
2003,F,21,Emily Booma,Delta Gamma,02:52.44
2003,F,22,Jill Klein,Pi Beta Phi,02:52.80
2003,F,23,Raechel Pera,Gamma Phi Beta,02:53.69
2003,F,24,Shanda Ross,Teter,02:53.75
2003,F,25,Lynn Englum,Delta Zeta,02:53.75
2003,F,26,Allison Ware,Athena,02:53.79
2003,F,27,Leigh Frame,Kappa Alpha Theta,02:53.91
2003,F,28,Leah French,Cycledelics,02:54.44
2003,F,29,Sara Kraft,Speed,02:54.47
2003,F,30,Melissa Stenger,Athena,02:54.56
2003,F,31,Meredith Fitzpatrick,Alpha Omicron Pi,02:54.87
2003,F,32,Kim Gerbers,Kappa Delta,02:54.88
2003,F,33,Lauren Compton,Gamma Phi Beta,02:54.93
2003,F,34,Rachel Clark,Speed,02:55.06
2003,F,35,Abby Cooper,Hatrix,02:55.09
2003,F,36,Allison Vorel,Gamma Phi Beta,02:55.92
2003,F,37,Amanda Litvan,Phi Mu,02:55.93
2003,F,38,Allison Ward,Alpha Xi Delta,02:56.03
2003,F,39,Heidi Marshall,Kappa Delta,02:56.09
2003,F,40,Michelene Metz,Athena,02:56.44
2003,F,41,Kristine Ward,Delta Delta Delta,02:56.44
2003,F,42,Sarah Kueper,Alpha Xi Delta,02:56.50
2003,F,43,Mary Craig,Roadrunners,02:56.51
2003,F,44,Katy Mancini,Phi Mu,02:56.90
2003,F,45,Laura Horvath,Cycledelics,02:57.19
2003,F,46,Ali Beier,Alpha Chi Omega,02:57.51
2003,F,47,Alana Robertson,Cycledelics,02:57.76
2003,F,48,Monica Zycinski,Speed,02:57.96
2003,F,49,Lucy Fernandez,Kappa Alpha Theta,02:58.00
2003,F,50,Jamie Glass,Alpha Omicron Pi,02:58.03
2003,F,51,Kim Trocio,Alpha Gamma Delta,02:58.06
2003,F,52,Jen Gaker,Kappa Delta,02:58.37
2003,F,53,Courtney Jolgren,Delta Delta Delta,02:58.38
2003,F,54,Katie Brownell,Delta Zeta,02:58.50
2003,F,55,Tina Dangelmajer,Alpha Delta Pi,02:58.50
2003,F,56,Suzanne Riddle,Hatrix,02:58.61
2003,F,57,Mia Dragan,Teter,02:58.66
2003,F,58,Carlie Lowe,Read T Dubs,02:58.75
2003,F,59,Kat Worsham,Alpha Omicron Pi,02:59.37
2003,F,60,Jenny Schalk,Roadrunners,02:59.40
2003,F,61,Brittney Virgin,Chi Omega,02:59.87
2003,F,62,Lauren Claytor,Alpha Phi,03:00.16
2003,F,63,Gina Ochs,Alpha Phi,03:00.35
2003,F,64,Leigh Ann Fullerton,Pi Beta Phi,03:00.35
2003,F,65,Carla Liebrich,Pi Beta Phi,03:00.50
2003,F,66,Meghan Ehmann,Pi Beta Phi,03:00.51
2003,F,67,Kathleen Fredericks,Alpha Delta Pi,03:00.53
2003,F,68,Kelsey Flora,Alpha Phi Omega,03:01.03
2003,F,69,Christine Vogel,Delta Gamma,03:02.06
2003,F,70,Katy Hopp,Kappa Kappa Gamma,03:02.13
2003,F,71,Jamie Snow,Sigma Delta Tau,03:02.53
2003,F,72,Viki Hunziker,Alpha Gamma Delta,03:03.22
2003,F,73,Abby Smiley,Phi Mu,03:03.34
2003,F,74,Melissa Duffala,Chi Omega,03:03.44
2003,F,75,Jill Layton,Sigma Delta Tau,03:04.00
2003,F,76,Anna Schwartz,Athena,03:04.28
2003,F,77,Stacey Schwenker,Alpha Phi Omega,03:04.59
2003,F,78,Lindsay Bridgens,Delta Sigma Pi,03:04.70
2003,F,79,Leila Riazi,Delta Delta Delta,03:04.75
2003,F,80,Elizabeth Carlson,Phi Mu,03:04.90
2003,F,81,Abby Coggeshall,Alpha Chi Omega,03:04.94
2003,F,82,Laurel Wood,Sigma Delta Tau,03:05.09
2003,F,83,Lisa Ricci,Kappa Delta,03:05.46
2003,F,84,Melissa David,Alpha Xi Delta,03:05.53
2003,F,85,Katie Douglas,Teter,03:05.75
2003,F,86,Cassie Neureiter,Gamma Phi Beta,03:05.82
2003,F,87,Kate Burnett,Alpha Gamma Delta,03:06.83
2003,F,88,Marcia Rohrer,Alpha Xi Delta,03:07.40
2003,F,89,Sonya Jarboe,Delta Sigma Pi,03:07.47
2003,F,90,Erin Busch,Delta Gamma,03:07.60
2003,F,91,Katie Pellar,Alpha Chi Omega,03:07.88
2003,F,92,Sarah Ladisch,Alpha Omicron Pi,03:08.00
2003,F,93,Erin White,Kappa Delta,03:08.00
2003,F,94,Shannon Kiely,Chi Omega,03:10.07
2003,F,95,Staci Pulliam,Cycledelics,03:10.34
2003,F,96,Rachel Mindel,Alpha Delta Pi,03:10.44
2003,F,97,Rebekah Rankin,Alpha Gamma Delta,03:10.68
2003,F,98,Afton Justice,Delta Delta Delta,03:11.98
2003,F,99,Hollie Hyslop,Delta Sigma Pi,03:12.95
2003,F,100,Susie Steinberg,Alpha Phi Omega,03:13.27
2003,F,101,Joanna Szablewski,Phi Mu,03:13.60
2003,F,102,Amy Welter,Chi Omega,03:13.72
2003,F,103,Jamie Goldach,Alpha Epsilon Phi,03:14.06
2003,F,104,Tracy Werheimer,Alpha Epsilon Phi,03:14.71
2003,F,105,Sophia McCormick,Read T Dubs,03:14.94
2003,F,106,Jen Keirn,Alpha Delta Pi,03:18.45
2003,F,107,Ashley Chastain,Speed,03:20.30
2003,F,108,Amy Partovich,Sigma Delta Tau,03:23.00
2003,F,109,Elizabeth Mosley,Pi Beta Phi,03:28.35
2003,F,110,Amy Lasker,Alpha Epsilon Phi,03:31.88
2002,M,1,Luke Isenbarger,The Corleones,02:25.00
2002,M,2,Matt Marketti,Phi Delta Theta,02:25.42
2002,M,3,Craig Luekens,The Dodds House,02:26.31
2002,M,4,John Grant,Gafombi,02:27.63
2002,M,5,Tom Moore,The Dodds House,02:28.13
2002,M,6,Dan Burns,The Corleones,02:28.66
2002,M,7,Clint Seal,The Corleones,02:29.29
2002,M,8,Chris Irk,The Corleones,02:29.34
2002,M,9,Michael Nierengarten,Phi Gamma Delta,02:29.40
2002,M,10,Kevin Vanes,Acacia,02:29.41
2002,M,11,Michael Choinacky,Teter,02:29.56
2002,M,12,Mike Zycinski,Sigma Phi Epsilon,02:29.61
2002,M,13,Michael Rubin,Gafombi,02:29.75
2002,M,14,Charlie Metzger,The Dodds House,02:30.06
2002,M,15,Evan Miller,Achtung,02:30.39
2002,M,16,Zach Franken,Pi Kappa Phi,02:30.44
2002,M,17,Chris Vargo,Cutters,02:30.47
2002,M,18,Ryan Hamilton,Phi Delta Theta,02:30.56
2002,M,19,Brian Wire,Pi Kappa Phi,02:30.57
2002,M,20,Mark Downing,Sigma Phi Epsilon,02:30.76
2002,M,21,Matt Davis,Phi Gamma Delta,02:31.06
2002,M,22,Brian Drummy,Phi Delta Theta,02:31.19
2002,M,23,Tim Smith,Briscoe,02:31.25
2002,M,24,Chris Sahagun,The Cutters,02:31.25
2002,M,25,Eric Dermeimer,Sigma Phi Epsilon,02:31.43
2002,M,26,Tim Kolar,Fratello,02:31.50
2002,M,27,Matt Ewing,Phi Delta Theta,02:31.87
2002,M,28,Drew Moore,Phi Gamma Delta,02:32.00
2002,M,29,Jon Hoffman,Phi Delta Theta,02:32.02
2002,M,30,Adam Shields,Phi Gamma Delta,02:32.12
2002,M,31,John Camacho,Sigma Pi,02:32.42
2002,M,32,David Jordan,Sigma Phi Epsilon,02:32.75
2002,M,33,Rustin Dyer,Achtung,02:32.99
2002,M,34,Brad Davies,The Dodds House,02:33.00
